media_movil_12m,oro_return,volatilidad_3m,vix,curva10Y2Y,inflacion_usa,lag_3,lag_12,lag_2,sp500_return,tipos_fed,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
0.4492308894793193,0.023405749957616573,0.15124212107942048,16.270000457763672,1.49,0.03190914007571655,-0.006145695892656899,0.1047295424076502,0.06648167553450213,0.014014243690939843,1.76,0.35225815773561053,0.27957986108604294,1.61,1.26,1.0,0.025391680172879516,0.02939575394665228,0.022925764192139875,13.34000015258789,15.289999961853027,15.319999694824219,1.51,1.82
0.506781704723835,0.053208839656869955,0.11687832236586129,13.239999771118164,1.34,0.03621621621621607,0.06648167553450213,-0.08650035251039156,0.12351312172995899,0.03859493629597055,1.93,0.27957986108604294,-0.03952259018309168,1.76,1.43,1.0,0.03190914007571655,0.025474254742547275,0.028977583378895444,16.270000457763672,13.34000015258789,15.289999961853027,1.49,1.72
0.5604534074664116,-0.030578303049499378,0.2084069191308159,13.289999961853027,1.16,0.033423180592991875,0.12351312172995899,0.021998825523151133,0.35225815773561053,0.03245821284320516,2.16,-0.03952259018309168,0.19409949429572348,1.93,1.61,1.03,0.03621621621621607,0.025391680172879516,0.03167667941015839,13.239999771118164,16.270000457763672,13.34000015258789,1.34,1.51
0.6282321934898695,-0.03588574218749996,0.16518300248956444,12.819999694824219,0.85,0.028448738593666034,0.35225815773561053,0.05568522132595999,0.27957986108604294,-0.025290467442294018,2.28,0.19409949429572348,0.1667103381206223,2.16,1.76,1.26,0.033423180592991875,0.03190914007571655,0.02939575394665228,13.289999961853027,13.239999771118164,16.270000457763672,1.16,1.49
0.7103051642576853,0.034850670062718025,0.12771156626616065,12.079999923706055,0.77,0.030530262453133394,0.27957986108604294,0.060284054121416686,-0.03952259018309168,0.018903346132113308,2.5,0.1667103381206223,-0.07111048380439033,2.28,1.93,1.43,0.028448738593666034,0.03621621621621607,0.025474254742547275,12.819999694824219,13.289999961853027,13.239999771118164,0.85,1.34
0.7805286720395088,-0.01786938784185277,0.14585680289296052,14.020000457763672,0.7,0.032068412613575736,-0.03952259018309168,0.13043416373543004,0.19409949429572348,-0.01911765556028966,2.63,-0.07111048380439033,-0.13462899167662457,2.5,2.16,1.61,0.030530262453133394,0.033423180592991875,0.025391680172879516,12.079999923706055,12.819999694824219,13.289999961853027,0.77,1.16
0.8383290022611618,0.014695562429623443,0.15884937092838283,15.3100004196167,0.55,0.03361792956243326,0.19409949429572348,-0.04659752818349594,0.1667103381206223,-0.020108582083263493,2.79,-0.13462899167662457,0.10260684863598102,2.63,2.28,1.76,0.032068412613575736,0.028448738593666034,0.03190914007571655,14.020000457763672,12.079999923706055,12.819999694824219,0.7,0.85
0.9025155827403069,0.00036206398448723753,0.12280957913326758,13.289999961853027,0.4,0.02869287991498415,0.1667103381206223,0.08844010437483796,-0.07111048380439033,0.02995204663120865,3.0,0.10260684863598102,-0.07419538189344477,2.79,2.5,1.93,0.03361792956243326,0.030530262453133394,0.03621621621621607,15.3100004196167,14.020000457763672,12.079999923706055,0.55,0.77
0.9537550608317057,0.001706269722869358,0.123282935991722,12.039999961853027,0.28,0.02541026998411855,-0.07111048380439033,0.15965827290525714,-0.13462899167662457,-0.00014271417986777557,3.04,-0.07419538189344477,0.15865249022593897,3.0,2.63,2.16,0.02869287991498415,0.032068412613575736,0.033423180592991875,13.289999961853027,15.3100004196167,14.020000457763672,0.4,0.7
1.01981254418691,-0.013764625106704731,0.121530705456094,11.569999694824219,0.26,0.03067160232681121,-0.13462899167662457,-0.006145695892656899,0.10260684863598102,0.03596828690361842,3.26,0.15865249022593897,0.09941430155911424,3.04,2.79,2.28,0.02541026998411855,0.03361792956243326,0.028448738593666034,12.039999961853027,13.289999961853027,15.3100004196167,0.28,0.55
